msg_id,ts,channel,answered,response_minutes,loss_reason,intent,care_type
msg_20260412_00939,2026-04-12T12:31:00+00:00,website,True,20,,intake,complaint_taste
msg_20260412_00940,2026-04-12T17:03:00+00:00,website,True,120,,intake,status
msg_20260412_00941,2026-04-12T11:37:00+00:00,website,False,,no_reply_30min,intake,complaint_damaged
msg_20260412_00942,2026-04-12T14:32:00+00:00,whatsapp,True,35,,intake,complaint_damaged
msg_20260412_00943,2026-04-12T14:42:00+00:00,website,True,120,,intake,status
msg_20260412_00944,2026-04-12T10:03:00+00:00,website,True,3,,care,complaint_late
msg_20260412_00945,2026-04-12T20:07:00+00:00,whatsapp,False,,allergen_unclear,intake,complaint_taste
msg_20260412_00946,2026-04-12T13:27:00+00:00,website,True,120,,custom,complaint_taste
msg_20260412_00947,2026-04-12T16:47:00+00:00,website,True,35,,general,general_question
msg_20260412_00948,2026-04-12T12:26:00+00:00,website,True,8,,intake,complaint_late
msg_20260412_00949,2026-04-12T10:41:00+00:00,website,True,60,,intake,refund_request
msg_20260412_00950,2026-04-12T18:04:00+00:00,whatsapp,False,,no_reply_30min,custom,status
msg_20260412_00951,2026-04-12T15:00:00+00:00,website,False,,date_unavailable,custom,complaint_taste
msg_20260414_00952,2026-04-14T20:47:00+00:00,website,True,120,,intake,complaint_late
msg_20260414_00953,2026-04-14T14:09:00+00:00,website,False,,allergen_unclear,intake,status
msg_20260414_00954,2026-04-14T20:04:00+00:00,instagram,True,35,,care,complaint_late
msg_20260414_00955,2026-04-14T19:24:00+00:00,instagram,False,,no_reply_30min,intake,complaint_taste
msg_20260414_00956,2026-04-14T14:20:00+00:00,whatsapp,False,,no_reply_30min,care,complaint_late
msg_20260414_00957,2026-04-14T18:27:00+00:00,whatsapp,True,35,,intake,complaint_taste
msg_20260414_00958,2026-04-14T17:50:00+00:00,website,False,,price_concern,general,status
msg_20260414_00959,2026-04-14T17:55:00+00:00,website,True,120,,intake,complaint_taste
msg_20260414_00960,2026-04-14T21:40:00+00:00,whatsapp,False,,price_concern,intake,complaint_damaged
msg_20260414_00961,2026-04-14T14:23:00+00:00,website,True,120,,intake,general_question
msg_20260414_00962,2026-04-14T15:15:00+00:00,website,False,,price_concern,care,status
msg_20260415_00963,2026-04-15T12:54:00+00:00,whatsapp,False,,no_reply_30min,custom,refund_request
msg_20260415_00964,2026-04-15T12:39:00+00:00,website,True,60,,intake,complaint_late
msg_20260415_00965,2026-04-15T15:22:00+00:00,website,True,5,,intake,complaint_taste
msg_20260415_00966,2026-04-15T21:02:00+00:00,website,True,35,,general,complaint_damaged
msg_20260415_00967,2026-04-15T10:38:00+00:00,website,True,3,,care,complaint_damaged
msg_20260415_00968,2026-04-15T16:35:00+00:00,website,True,20,,intake,complaint_late
msg_20260415_00969,2026-04-15T16:53:00+00:00,instagram,True,120,,intake,refund_request
msg_20260415_00970,2026-04-15T19:54:00+00:00,website,False,,no_reply_30min,custom,complaint_taste
msg_20260415_00971,2026-04-15T14:53:00+00:00,whatsapp,True,12,,intake,complaint_damaged
msg_20260415_00972,2026-04-15T12:25:00+00:00,website,True,8,,intake,complaint_late
msg_20260415_00973,2026-04-15T19:14:00+00:00,website,True,35,,intake,refund_request
msg_20260415_00974,2026-04-15T14:05:00+00:00,instagram,True,20,,intake,general_question
msg_20260415_00975,2026-04-15T18:50:00+00:00,website,True,5,,intake,general_question
msg_20260415_00976,2026-04-15T11:14:00+00:00,website,True,60,,care,refund_request
msg_20260415_00977,2026-04-15T17:29:00+00:00,website,False,,no_reply_30min,custom,status
msg_20260416_00978,2026-04-16T12:35:00+00:00,website,True,20,,intake,complaint_late
msg_20260416_00979,2026-04-16T13:09:00+00:00,instagram,True,12,,custom,complaint_damaged
msg_20260416_00980,2026-04-16T18:13:00+00:00,website,False,,date_unavailable,intake,general_question
msg_20260416_00981,2026-04-16T11:17:00+00:00,website,False,,date_unavailable,custom,status
msg_20260416_00982,2026-04-16T14:27:00+00:00,whatsapp,True,20,,custom,general_question
msg_20260416_00983,2026-04-16T19:28:00+00:00,whatsapp,False,,other,care,refund_request
msg_20260416_00984,2026-04-16T20:46:00+00:00,whatsapp,False,,price_concern,care,status
msg_20260416_00985,2026-04-16T14:01:00+00:00,whatsapp,True,35,,intake,refund_request
msg_20260416_00986,2026-04-16T19:40:00+00:00,website,False,,price_concern,care,complaint_taste
msg_20260416_00987,2026-04-16T21:03:00+00:00,website,True,60,,intake,refund_request
msg_20260416_00988,2026-04-16T09:48:00+00:00,instagram,True,60,,intake,refund_request
msg_20260416_00989,2026-04-16T20:45:00+00:00,instagram,True,20,,intake,complaint_damaged
msg_20260416_00990,2026-04-16T12:23:00+00:00,website,False,,no_reply_30min,intake,refund_request
msg_20260416_00991,2026-04-16T12:08:00+00:00,instagram,True,12,,intake,general_question
msg_20260416_00992,2026-04-16T13:03:00+00:00,website,True,60,,general,general_question
msg_20260416_00993,2026-04-16T21:47:00+00:00,instagram,False,,date_unavailable,care,complaint_taste
msg_20260417_00994,2026-04-17T14:06:00+00:00,website,True,35,,intake,status
msg_20260417_00995,2026-04-17T18:25:00+00:00,instagram,True,5,,custom,complaint_late
msg_20260417_00996,2026-04-17T18:54:00+00:00,website,True,35,,intake,refund_request
msg_20260417_00997,2026-04-17T17:13:00+00:00,website,True,120,,custom,complaint_damaged
msg_20260417_00998,2026-04-17T12:37:00+00:00,website,False,,allergen_unclear,care,complaint_taste
msg_20260417_00999,2026-04-17T19:29:00+00:00,website,True,20,,care,general_question
msg_20260417_01000,2026-04-17T20:11:00+00:00,whatsapp,True,12,,general,general_question
msg_20260417_01001,2026-04-17T18:12:00+00:00,website,True,20,,care,complaint_late
msg_20260417_01002,2026-04-17T14:05:00+00:00,website,False,,no_reply_30min,intake,complaint_taste
msg_20260417_01003,2026-04-17T20:29:00+00:00,whatsapp,True,5,,intake,status
msg_20260417_01004,2026-04-17T18:27:00+00:00,website,True,35,,intake,status
msg_20260417_01005,2026-04-17T19:31:00+00:00,whatsapp,True,20,,care,complaint_taste
msg_20260417_01006,2026-04-17T14:38:00+00:00,website,True,12,,intake,complaint_taste
msg_20260417_01007,2026-04-17T18:52:00+00:00,website,True,8,,intake,complaint_taste
msg_20260417_01008,2026-04-17T16:59:00+00:00,whatsapp,True,60,,intake,complaint_taste
msg_20260417_01009,2026-04-17T18:18:00+00:00,website,False,,no_reply_30min,intake,complaint_damaged
msg_20260417_01010,2026-04-17T10:18:00+00:00,website,True,120,,intake,complaint_damaged
msg_20260417_01011,2026-04-17T12:41:00+00:00,website,True,60,,care,complaint_late
msg_20260417_01012,2026-04-17T17:27:00+00:00,website,False,,custom_too_complex,care,complaint_damaged
msg_20260418_01013,2026-04-18T19:32:00+00:00,website,True,20,,custom,general_question
msg_20260418_01014,2026-04-18T20:43:00+00:00,website,True,8,,intake,complaint_taste
msg_20260418_01015,2026-04-18T19:28:00+00:00,whatsapp,True,60,,intake,refund_request
msg_20260418_01016,2026-04-18T13:41:00+00:00,website,True,12,,intake,general_question
msg_20260418_01017,2026-04-18T15:51:00+00:00,website,True,12,,care,refund_request
msg_20260418_01018,2026-04-18T21:01:00+00:00,website,True,12,,intake,refund_request
msg_20260418_01019,2026-04-18T19:52:00+00:00,whatsapp,False,,custom_too_complex,care,complaint_damaged
msg_20260418_01020,2026-04-18T14:43:00+00:00,website,True,5,,intake,general_question
msg_20260418_01021,2026-04-18T21:30:00+00:00,website,True,120,,intake,complaint_taste
msg_20260418_01022,2026-04-18T19:17:00+00:00,website,False,,allergen_unclear,custom,general_question
msg_20260418_01023,2026-04-18T11:13:00+00:00,website,False,,no_reply_30min,care,complaint_taste
msg_20260418_01024,2026-04-18T20:06:00+00:00,instagram,True,35,,custom,complaint_late
msg_20260418_01025,2026-04-18T08:45:00+00:00,website,True,60,,care,general_question
msg_20260418_01026,2026-04-18T19:59:00+00:00,website,True,120,,care,complaint_taste
msg_20260418_01027,2026-04-18T17:00:00+00:00,website,True,12,,intake,status
msg_20260418_01028,2026-04-18T18:22:00+00:00,website,True,60,,intake,complaint_taste
msg_20260418_01029,2026-04-18T09:47:00+00:00,website,True,8,,custom,general_question
msg_20260418_01030,2026-04-18T18:09:00+00:00,website,False,,no_reply_30min,custom,complaint_taste
msg_20260418_01031,2026-04-18T15:08:00+00:00,instagram,True,12,,general,refund_request
msg_20260418_01032,2026-04-18T13:31:00+00:00,website,True,35,,intake,general_question
msg_20260418_01033,2026-04-18T17:27:00+00:00,whatsapp,True,20,,intake,complaint_late
msg_20260418_01034,2026-04-18T10:32:00+00:00,instagram,True,20,,care,status
msg_20260418_01035,2026-04-18T14:09:00+00:00,whatsapp,True,20,,intake,refund_request
msg_20260419_01036,2026-04-19T15:27:00+00:00,website,True,3,,intake,refund_request
msg_20260419_01037,2026-04-19T17:29:00+00:00,website,True,60,,intake,general_question
msg_20260419_01038,2026-04-19T15:00:00+00:00,instagram,True,12,,intake,general_question
msg_20260419_01039,2026-04-19T21:32:00+00:00,website,True,8,,intake,refund_request
msg_20260419_01040,2026-04-19T17:28:00+00:00,whatsapp,True,8,,care,general_question
msg_20260419_01041,2026-04-19T19:57:00+00:00,website,True,12,,care,status
msg_20260419_01042,2026-04-19T21:19:00+00:00,website,False,,no_reply_30min,custom,refund_request
msg_20260419_01043,2026-04-19T21:28:00+00:00,website,True,8,,intake,complaint_taste
msg_20260419_01044,2026-04-19T20:54:00+00:00,website,True,35,,care,refund_request
msg_20260419_01045,2026-04-19T18:07:00+00:00,whatsapp,True,8,,intake,complaint_taste
msg_20260419_01046,2026-04-19T11:36:00+00:00,website,True,5,,care,status
msg_20260419_01047,2026-04-19T17:38:00+00:00,website,True,5,,care,complaint_damaged
msg_20260419_01048,2026-04-19T13:20:00+00:00,website,False,,allergen_unclear,care,complaint_late
msg_20260419_01049,2026-04-19T13:39:00+00:00,website,True,60,,intake,status
msg_20260419_01050,2026-04-19T11:23:00+00:00,website,False,,allergen_unclear,custom,complaint_late
msg_20260419_01051,2026-04-19T18:34:00+00:00,instagram,False,,no_reply_30min,intake,complaint_damaged
msg_20260419_01052,2026-04-19T14:15:00+00:00,website,True,5,,care,complaint_damaged
msg_20260419_01053,2026-04-19T12:43:00+00:00,website,False,,custom_too_complex,care,complaint_damaged
msg_20260419_01054,2026-04-19T09:07:00+00:00,whatsapp,False,,no_reply_30min,care,general_question
msg_20260419_01055,2026-04-19T16:50:00+00:00,instagram,False,,no_reply_30min,care,complaint_late
msg_20260419_01056,2026-04-19T12:03:00+00:00,whatsapp,True,12,,care,status
msg_20260419_01057,2026-04-19T10:31:00+00:00,website,False,,no_reply_30min,care,complaint_late
msg_20260419_01058,2026-04-19T13:28:00+00:00,website,True,5,,intake,complaint_damaged
msg_20260419_01059,2026-04-19T09:53:00+00:00,website,True,12,,custom,complaint_taste
msg_20260420_01060,2026-04-20T20:11:00+00:00,website,True,20,,intake,refund_request
msg_20260420_01061,2026-04-20T12:43:00+00:00,website,False,,date_unavailable,custom,complaint_late
msg_20260421_01062,2026-04-21T17:31:00+00:00,instagram,True,3,,care,refund_request
msg_20260421_01063,2026-04-21T21:01:00+00:00,website,True,20,,general,complaint_damaged
msg_20260421_01064,2026-04-21T12:04:00+00:00,website,True,35,,intake,general_question
msg_20260421_01065,2026-04-21T19:33:00+00:00,website,True,12,,intake,general_question
msg_20260421_01066,2026-04-21T08:12:00+00:00,instagram,True,20,,intake,complaint_late
msg_20260421_01067,2026-04-21T14:49:00+00:00,whatsapp,True,60,,general,status
msg_20260421_01068,2026-04-21T16:48:00+00:00,whatsapp,True,3,,intake,general_question
msg_20260421_01069,2026-04-21T18:16:00+00:00,whatsapp,True,8,,intake,status
msg_20260421_01070,2026-04-21T12:22:00+00:00,website,True,60,,intake,status
msg_20260421_01071,2026-04-21T17:55:00+00:00,whatsapp,False,,other,custom,complaint_late
msg_20260421_01072,2026-04-21T11:51:00+00:00,website,True,12,,intake,refund_request
msg_20260421_01073,2026-04-21T16:16:00+00:00,website,True,20,,care,status
msg_20260421_01074,2026-04-21T15:58:00+00:00,instagram,False,,price_concern,intake,complaint_late
msg_20260421_01075,2026-04-21T21:27:00+00:00,whatsapp,False,,no_reply_30min,general,complaint_taste
msg_20260421_01076,2026-04-21T08:20:00+00:00,whatsapp,True,12,,general,complaint_taste
msg_20260421_01077,2026-04-21T20:14:00+00:00,website,True,12,,custom,complaint_damaged
msg_20260421_01078,2026-04-21T19:26:00+00:00,website,True,120,,care,complaint_late
msg_20260421_01079,2026-04-21T16:00:00+00:00,website,True,12,,intake,status
msg_20260422_01080,2026-04-22T16:15:00+00:00,website,True,12,,custom,complaint_damaged
msg_20260422_01081,2026-04-22T11:52:00+00:00,instagram,True,20,,custom,complaint_late
msg_20260422_01082,2026-04-22T20:43:00+00:00,website,False,,no_reply_30min,general,complaint_damaged
msg_20260422_01083,2026-04-22T20:29:00+00:00,website,True,35,,intake,complaint_late
msg_20260422_01084,2026-04-22T10:23:00+00:00,whatsapp,True,12,,intake,complaint_late
msg_20260422_01085,2026-04-22T13:48:00+00:00,instagram,True,60,,intake,refund_request
msg_20260422_01086,2026-04-22T12:19:00+00:00,instagram,True,12,,intake,complaint_taste
msg_20260422_01087,2026-04-22T17:39:00+00:00,instagram,True,120,,intake,status
msg_20260422_01088,2026-04-22T11:31:00+00:00,website,False,,allergen_unclear,general,complaint_late
msg_20260422_01089,2026-04-22T11:14:00+00:00,website,True,20,,intake,general_question
msg_20260422_01090,2026-04-22T11:17:00+00:00,website,False,,date_unavailable,custom,refund_request
msg_20260422_01091,2026-04-22T21:39:00+00:00,instagram,False,,date_unavailable,intake,complaint_taste
msg_20260422_01092,2026-04-22T13:23:00+00:00,website,True,120,,intake,refund_request
msg_20260422_01093,2026-04-22T18:18:00+00:00,website,False,,no_reply_30min,care,general_question
msg_20260422_01094,2026-04-22T13:19:00+00:00,website,False,,price_concern,intake,complaint_taste
msg_20260422_01095,2026-04-22T12:12:00+00:00,website,True,35,,general,complaint_damaged
msg_20260422_01096,2026-04-22T19:20:00+00:00,website,True,20,,custom,refund_request
msg_20260422_01097,2026-04-22T09:54:00+00:00,instagram,True,20,,care,complaint_late
msg_20260422_01098,2026-04-22T14:15:00+00:00,whatsapp,True,8,,intake,complaint_late
msg_20260422_01099,2026-04-22T08:58:00+00:00,instagram,True,35,,intake,refund_request
msg_20260422_01100,2026-04-22T21:54:00+00:00,whatsapp,True,12,,care,general_question
msg_20260422_01101,2026-04-22T19:47:00+00:00,website,True,5,,intake,complaint_taste
msg_20260422_01102,2026-04-22T18:50:00+00:00,instagram,True,60,,general,complaint_late
msg_20260422_01103,2026-04-22T17:12:00+00:00,whatsapp,True,5,,custom,refund_request
msg_20260423_01104,2026-04-23T12:52:00+00:00,whatsapp,False,,date_unavailable,intake,complaint_late
msg_20260423_01105,2026-04-23T20:40:00+00:00,website,True,120,,intake,refund_request
msg_20260423_01106,2026-04-23T13:21:00+00:00,whatsapp,True,120,,care,complaint_taste
msg_20260423_01107,2026-04-23T15:19:00+00:00,whatsapp,True,12,,custom,refund_request
msg_20260423_01108,2026-04-23T12:28:00+00:00,website,True,60,,intake,refund_request
msg_20260423_01109,2026-04-23T20:15:00+00:00,instagram,True,35,,care,complaint_damaged
msg_20260423_01110,2026-04-23T21:53:00+00:00,instagram,True,120,,intake,refund_request
msg_20260423_01111,2026-04-23T11:37:00+00:00,website,True,12,,intake,general_question
msg_20260423_01112,2026-04-23T16:23:00+00:00,website,True,35,,intake,general_question
msg_20260423_01113,2026-04-23T12:58:00+00:00,instagram,True,5,,intake,complaint_taste
msg_20260423_01114,2026-04-23T21:51:00+00:00,instagram,False,,custom_too_complex,general,complaint_damaged
msg_20260423_01115,2026-04-23T09:19:00+00:00,whatsapp,True,20,,intake,status
msg_20260423_01116,2026-04-23T08:40:00+00:00,whatsapp,True,20,,intake,complaint_late
msg_20260423_01117,2026-04-23T09:07:00+00:00,whatsapp,False,,no_reply_30min,intake,complaint_damaged
msg_20260423_01118,2026-04-23T15:29:00+00:00,whatsapp,True,60,,intake,complaint_taste
msg_20260423_01119,2026-04-23T17:57:00+00:00,website,True,12,,intake,general_question
msg_20260424_01120,2026-04-24T14:34:00+00:00,website,True,8,,intake,complaint_damaged
msg_20260424_01121,2026-04-24T20:54:00+00:00,website,True,5,,general,general_question
msg_20260424_01122,2026-04-24T14:00:00+00:00,website,True,3,,intake,complaint_damaged
msg_20260424_01123,2026-04-24T10:12:00+00:00,whatsapp,True,60,,general,general_question
msg_20260424_01124,2026-04-24T14:15:00+00:00,website,True,8,,intake,refund_request
msg_20260424_01125,2026-04-24T13:39:00+00:00,website,False,,allergen_unclear,general,refund_request
msg_20260424_01126,2026-04-24T14:23:00+00:00,website,True,60,,intake,complaint_damaged
msg_20260424_01127,2026-04-24T12:02:00+00:00,website,True,20,,general,refund_request
msg_20260424_01128,2026-04-24T16:07:00+00:00,website,False,,allergen_unclear,care,complaint_late
msg_20260424_01129,2026-04-24T12:15:00+00:00,website,True,8,,intake,refund_request
msg_20260424_01130,2026-04-24T15:11:00+00:00,website,True,20,,intake,status
msg_20260424_01131,2026-04-24T11:42:00+00:00,website,True,20,,care,general_question
msg_20260425_01132,2026-04-25T14:26:00+00:00,whatsapp,True,60,,intake,complaint_late
msg_20260425_01133,2026-04-25T21:06:00+00:00,website,False,,no_reply_30min,intake,complaint_damaged
msg_20260425_01134,2026-04-25T14:33:00+00:00,website,True,20,,care,refund_request
msg_20260425_01135,2026-04-25T14:47:00+00:00,instagram,True,35,,care,refund_request
msg_20260425_01136,2026-04-25T20:21:00+00:00,instagram,True,20,,custom,complaint_late
msg_20260425_01137,2026-04-25T21:20:00+00:00,website,True,35,,custom,complaint_damaged
msg_20260425_01138,2026-04-25T15:55:00+00:00,website,True,8,,intake,complaint_damaged
msg_20260425_01139,2026-04-25T15:07:00+00:00,website,False,,no_reply_30min,intake,complaint_late
msg_20260425_01140,2026-04-25T15:10:00+00:00,website,True,60,,custom,complaint_taste
msg_20260425_01141,2026-04-25T20:33:00+00:00,website,True,8,,intake,general_question
msg_20260425_01142,2026-04-25T19:45:00+00:00,website,False,,no_reply_30min,intake,complaint_taste
msg_20260425_01143,2026-04-25T19:20:00+00:00,instagram,True,35,,general,refund_request
msg_20260425_01144,2026-04-25T20:37:00+00:00,whatsapp,True,20,,intake,complaint_late
msg_20260425_01145,2026-04-25T19:40:00+00:00,whatsapp,True,12,,general,status
msg_20260425_01146,2026-04-25T17:51:00+00:00,website,True,20,,intake,refund_request
msg_20260425_01147,2026-04-25T20:34:00+00:00,website,False,,no_reply_30min,intake,complaint_damaged
msg_20260425_01148,2026-04-25T19:49:00+00:00,whatsapp,True,120,,intake,complaint_late
msg_20260425_01149,2026-04-25T15:26:00+00:00,website,True,5,,intake,general_question
msg_20260425_01150,2026-04-25T19:13:00+00:00,whatsapp,True,12,,intake,complaint_damaged
msg_20260426_01151,2026-04-26T18:02:00+00:00,whatsapp,True,8,,intake,general_question
msg_20260426_01152,2026-04-26T19:25:00+00:00,website,False,,no_reply_30min,general,complaint_damaged
msg_20260426_01153,2026-04-26T16:22:00+00:00,website,True,60,,care,general_question
msg_20260426_01154,2026-04-26T18:49:00+00:00,instagram,True,35,,care,status
msg_20260426_01155,2026-04-26T14:33:00+00:00,website,True,20,,custom,complaint_late
msg_20260426_01156,2026-04-26T14:04:00+00:00,website,False,,date_unavailable,custom,refund_request
msg_20260426_01157,2026-04-26T12:35:00+00:00,website,False,,price_concern,general,complaint_late
msg_20260426_01158,2026-04-26T15:45:00+00:00,instagram,True,35,,intake,complaint_damaged
msg_20260426_01159,2026-04-26T13:14:00+00:00,website,True,12,,intake,refund_request
msg_20260426_01160,2026-04-26T14:10:00+00:00,website,True,35,,custom,complaint_late
msg_20260426_01161,2026-04-26T20:32:00+00:00,website,True,12,,intake,refund_request
msg_20260426_01162,2026-04-26T20:12:00+00:00,whatsapp,True,12,,intake,status
msg_20260426_01163,2026-04-26T14:45:00+00:00,website,True,20,,intake,refund_request
msg_20260426_01164,2026-04-26T17:48:00+00:00,website,True,5,,intake,complaint_taste
msg_20260426_01165,2026-04-26T19:36:00+00:00,instagram,True,12,,intake,complaint_late
msg_20260426_01166,2026-04-26T19:43:00+00:00,instagram,True,20,,intake,general_question
msg_20260426_01167,2026-04-26T17:17:00+00:00,website,True,35,,custom,complaint_late
msg_20260426_01168,2026-04-26T18:30:00+00:00,website,False,,no_reply_30min,care,refund_request
msg_20260426_01169,2026-04-26T14:03:00+00:00,website,True,5,,intake,status
msg_20260426_01170,2026-04-26T20:34:00+00:00,website,True,12,,intake,complaint_damaged
msg_20260427_01171,2026-04-27T14:23:00+00:00,whatsapp,False,,no_reply_30min,custom,status
msg_20260427_01172,2026-04-27T21:03:00+00:00,website,True,60,,custom,complaint_taste
msg_20260427_01173,2026-04-27T15:48:00+00:00,website,False,,allergen_unclear,care,complaint_late
msg_20260428_01174,2026-04-28T20:11:00+00:00,website,False,,other,intake,complaint_late
msg_20260428_01175,2026-04-28T14:31:00+00:00,website,False,,allergen_unclear,intake,complaint_damaged
msg_20260428_01176,2026-04-28T20:02:00+00:00,website,True,20,,intake,complaint_late
msg_20260428_01177,2026-04-28T19:50:00+00:00,instagram,True,60,,intake,status
msg_20260428_01178,2026-04-28T11:57:00+00:00,website,True,60,,intake,refund_request
msg_20260428_01179,2026-04-28T20:17:00+00:00,website,True,3,,intake,complaint_damaged
msg_20260428_01180,2026-04-28T20:57:00+00:00,website,True,12,,care,refund_request
msg_20260428_01181,2026-04-28T18:55:00+00:00,whatsapp,False,,other,intake,complaint_late
msg_20260428_01182,2026-04-28T11:15:00+00:00,instagram,True,35,,intake,general_question
msg_20260428_01183,2026-04-28T13:14:00+00:00,website,True,12,,care,complaint_taste
msg_20260429_01184,2026-04-29T14:29:00+00:00,instagram,False,,allergen_unclear,custom,refund_request
msg_20260429_01185,2026-04-29T18:01:00+00:00,whatsapp,True,5,,custom,complaint_damaged
msg_20260429_01186,2026-04-29T15:28:00+00:00,website,True,35,,care,complaint_damaged
msg_20260429_01187,2026-04-29T20:03:00+00:00,website,False,,no_reply_30min,intake,complaint_late
msg_20260429_01188,2026-04-29T14:19:00+00:00,whatsapp,False,,allergen_unclear,general,general_question
msg_20260429_01189,2026-04-29T08:25:00+00:00,instagram,True,20,,custom,status
msg_20260429_01190,2026-04-29T18:18:00+00:00,website,True,5,,custom,complaint_damaged
msg_20260429_01191,2026-04-29T14:00:00+00:00,website,False,,allergen_unclear,care,complaint_late
msg_20260429_01192,2026-04-29T18:17:00+00:00,website,True,8,,general,complaint_taste
msg_20260429_01193,2026-04-29T12:01:00+00:00,whatsapp,True,12,,care,general_question
msg_20260429_01194,2026-04-29T14:04:00+00:00,website,True,35,,intake,status
msg_20260429_01195,2026-04-29T11:39:00+00:00,website,True,60,,care,complaint_damaged
msg_20260429_01196,2026-04-29T10:03:00+00:00,website,False,,other,care,complaint_damaged
msg_20260429_01197,2026-04-29T14:35:00+00:00,website,True,12,,intake,complaint_damaged
msg_20260429_01198,2026-04-29T13:00:00+00:00,website,True,35,,care,complaint_damaged
msg_20260430_01199,2026-04-30T13:35:00+00:00,website,True,20,,intake,complaint_taste
msg_20260430_01200,2026-04-30T21:47:00+00:00,instagram,True,20,,intake,status
msg_20260430_01201,2026-04-30T21:26:00+00:00,instagram,True,35,,intake,complaint_taste
msg_20260430_01202,2026-04-30T13:50:00+00:00,website,True,8,,intake,status
msg_20260430_01203,2026-04-30T19:09:00+00:00,whatsapp,True,8,,custom,complaint_taste
msg_20260430_01204,2026-04-30T20:08:00+00:00,website,True,5,,intake,complaint_late
msg_20260430_01205,2026-04-30T15:40:00+00:00,website,False,,price_concern,custom,refund_request
msg_20260430_01206,2026-04-30T13:02:00+00:00,whatsapp,True,60,,intake,refund_request
msg_20260430_01207,2026-04-30T20:28:00+00:00,website,True,3,,intake,complaint_taste
msg_20260430_01208,2026-04-30T20:22:00+00:00,website,False,,no_reply_30min,care,status
msg_20260430_01209,2026-04-30T08:29:00+00:00,website,False,,other,intake,refund_request
msg_20260430_01210,2026-04-30T11:01:00+00:00,website,True,35,,custom,complaint_damaged
msg_20260430_01211,2026-04-30T15:54:00+00:00,website,False,,no_reply_30min,intake,complaint_damaged
msg_20260501_01212,2026-05-01T15:12:00+00:00,whatsapp,True,20,,care,status
msg_20260501_01213,2026-05-01T16:14:00+00:00,instagram,False,,allergen_unclear,custom,refund_request
msg_20260501_01214,2026-05-01T12:19:00+00:00,website,True,5,,intake,general_question
msg_20260501_01215,2026-05-01T20:29:00+00:00,website,True,60,,intake,status
msg_20260501_01216,2026-05-01T13:20:00+00:00,whatsapp,True,5,,intake,refund_request
msg_20260501_01217,2026-05-01T13:50:00+00:00,website,True,20,,care,general_question
msg_20260501_01218,2026-05-01T21:24:00+00:00,website,True,20,,intake,refund_request
msg_20260502_01219,2026-05-02T10:19:00+00:00,website,True,60,,care,complaint_late
msg_20260502_01220,2026-05-02T10:17:00+00:00,website,True,12,,care,refund_request
msg_20260502_01221,2026-05-02T14:48:00+00:00,website,True,5,,care,complaint_taste
msg_20260502_01222,2026-05-02T16:58:00+00:00,instagram,False,,price_concern,custom,general_question
msg_20260502_01223,2026-05-02T13:55:00+00:00,website,True,12,,intake,complaint_late
msg_20260502_01224,2026-05-02T19:54:00+00:00,website,False,,allergen_unclear,care,status
msg_20260502_01225,2026-05-02T12:00:00+00:00,whatsapp,False,,other,custom,complaint_damaged
msg_20260502_01226,2026-05-02T19:06:00+00:00,instagram,False,,no_reply_30min,custom,general_question
msg_20260502_01227,2026-05-02T10:57:00+00:00,website,True,12,,general,complaint_taste
msg_20260502_01228,2026-05-02T21:59:00+00:00,website,True,20,,intake,complaint_damaged
msg_20260502_01229,2026-05-02T14:20:00+00:00,website,True,5,,general,complaint_taste
msg_20260502_01230,2026-05-02T18:10:00+00:00,whatsapp,True,60,,intake,complaint_taste
msg_20260502_01231,2026-05-02T13:34:00+00:00,website,True,20,,general,status
msg_20260502_01232,2026-05-02T19:40:00+00:00,whatsapp,False,,allergen_unclear,intake,general_question
msg_20260502_01233,2026-05-02T21:17:00+00:00,website,True,12,,general,complaint_taste
msg_20260502_01234,2026-05-02T14:48:00+00:00,website,True,35,,intake,complaint_late
msg_20260502_01235,2026-05-02T16:45:00+00:00,website,True,60,,care,complaint_taste
msg_20260502_01236,2026-05-02T21:50:00+00:00,website,True,35,,intake,complaint_taste
msg_20260502_01237,2026-05-02T15:11:00+00:00,instagram,True,20,,general,complaint_late
msg_20260502_01238,2026-05-02T20:26:00+00:00,website,True,20,,intake,complaint_late
msg_20260502_01239,2026-05-02T21:23:00+00:00,website,False,,no_reply_30min,care,complaint_late
msg_20260502_01240,2026-05-02T20:51:00+00:00,website,True,120,,intake,complaint_late
msg_20260502_01241,2026-05-02T16:36:00+00:00,website,True,5,,care,complaint_taste
msg_20260502_01242,2026-05-02T19:30:00+00:00,whatsapp,False,,no_reply_30min,intake,refund_request
msg_20260502_01243,2026-05-02T17:40:00+00:00,whatsapp,True,60,,custom,complaint_damaged
msg_20260502_01244,2026-05-02T21:30:00+00:00,instagram,True,35,,intake,complaint_late
msg_20260502_01245,2026-05-02T12:01:00+00:00,website,False,,no_reply_30min,custom,refund_request
msg_20260502_01246,2026-05-02T21:45:00+00:00,whatsapp,True,5,,intake,complaint_damaged
msg_20260502_01247,2026-05-02T15:35:00+00:00,instagram,True,60,,care,complaint_late
msg_20260503_01248,2026-05-03T11:12:00+00:00,instagram,True,12,,intake,refund_request
msg_20260503_01249,2026-05-03T19:41:00+00:00,website,True,120,,intake,complaint_damaged
msg_20260503_01250,2026-05-03T15:38:00+00:00,website,True,60,,general,complaint_damaged
